id_eje,ejecutora_nombre,year,ind_eje,propim,proinv,pim,devengado,certificado,compromiso_anual,inverre,pim_total,invtot
MUNICIPALIDAD DISTRITAL DE ANTONIO RAYMONDI,MUNICIPALIDAD DISTRITAL DE ANTONIO RAYMONDI,2024,.64756507,.65818417,.85185188,6041982,3912576.63,4442580.560000001,4211986.630000001,23,9179774,27
MUNICIPALIDAD DISTRITAL DE APATA,MUNICIPALIDAD DISTRITAL DE APATA,2022,.71114814,1,1,1096726,779934.6699999999,943485.2699999999,785669.6699999999,19,1096726,19
MUNICIPALIDAD DISTRITAL DE APATA,MUNICIPALIDAD DISTRITAL DE APATA,2023,.96081918,.83602339,.80000001,875380,841081.9100000001,863078.25,863078.25,16,1047076,20
MUNICIPALIDAD DISTRITAL DE APATA,MUNICIPALIDAD DISTRITAL DE APATA,2024,.71517617,.23618546,.76190478,586299,419307.08,553830.8,522140.8,16,2482367,21
MUNICIPALIDAD DISTRITAL DE APONGO,MUNICIPALIDAD DISTRITAL DE APONGO,2022,.44567907,.24145943,.61538464,2636292,1174940.13,2470997.77,1182418.99,8,10918157,13
MUNICIPALIDAD DISTRITAL DE APONGO,MUNICIPALIDAD DISTRITAL DE APONGO,2023,.90410602,.84521246,.86666667,3129039,2828983.02,2855639.88,2847493.02,13,3702074,15
MUNICIPALIDAD DISTRITAL DE APONGO,MUNICIPALIDAD DISTRITAL DE APONGO,2024,.66928661,.87009519,.85714287,727122,486653,626903.5,599888,12,835681,14
MUNICIPALIDAD DISTRITAL DE AQUIA,MUNICIPALIDAD DISTRITAL DE AQUIA,2022,.96584564,.88746679,.86206895,4263835,4118206.39,4186966.83,4186966.83,25,4804501,29
MUNICIPALIDAD DISTRITAL DE AQUIA,MUNICIPALIDAD DISTRITAL DE AQUIA,2023,.72934711,.66993606,.68181819,1410886,1029025.63,1273608.18,1029025.63,15,2106001,22
MUNICIPALIDAD DISTRITAL DE AQUIA,MUNICIPALIDAD DISTRITAL DE AQUIA,2024,.61940527,.61336601,.69999999,2351108,1456288.72,1952466.11,1465168.52,14,3833124,20
MUNICIPALIDAD DISTRITAL DE ARAHUAY,MUNICIPALIDAD DISTRITAL DE ARAHUAY,2022,.86723518,.11275062,.85714287,702052,608844.1799999999,609288.1800000001,609288.1800000001,12,6226591,14
MUNICIPALIDAD DISTRITAL DE ARAHUAY,MUNICIPALIDAD DISTRITAL DE ARAHUAY,2023,.21656635,.0093701845,.63636363,206865,44800,44800,44800,7,22076940,11
MUNICIPALIDAD DISTRITAL DE ARAHUAY,MUNICIPALIDAD DISTRITAL DE ARAHUAY,2024,.75723612,.040131923,.75,138730,105051.37,115056.37,105051.37,9,3456849,12
MUNICIPALIDAD DISTRITAL DE ARAMANGO,MUNICIPALIDAD DISTRITAL DE ARAMANGO,2022,.77344751,.051427659,.54761904,1553509,1201557.7,1456606.53,1309057.7,23,30207655,42
MUNICIPALIDAD DISTRITAL DE ARAMANGO,MUNICIPALIDAD DISTRITAL DE ARAMANGO,2023,.69741786,.14045493,.60714287,2303327,1606381.37,2093959.23,1809335.4,17,16399046,28
MUNICIPALIDAD DISTRITAL DE ARAMANGO,MUNICIPALIDAD DISTRITAL DE ARAMANGO,2024,.32437953,.025404636,.47999999,281884,91437.39999999999,179311.33,164811.33,12,11095770,25
MUNICIPALIDAD DISTRITAL DE ARANCAY,MUNICIPALIDAD DISTRITAL DE ARANCAY,2022,.78798604,.038678441,.80000001,421717,332307.12,337000.62,335700.62,16,10903154,20
MUNICIPALIDAD DISTRITAL DE ARANCAY,MUNICIPALIDAD DISTRITAL DE ARANCAY,2023,.7818746,.78942603,.80952382,427025,333880,338880,333880,17,540931,21
MUNICIPALIDAD DISTRITAL DE ARANCAY,MUNICIPALIDAD DISTRITAL DE ARANCAY,2024,.59019852,.18301366,.75,325992,192400,213720,213720,9,1781244,12
MUNICIPALIDAD DISTRITAL DE ARAPA,MUNICIPALIDAD DISTRITAL DE ARAPA,2022,.93489963,.89569217,.92682928,5366879,5017493.03,5169189.609999999,5120163.239999999,38,5991879,41
MUNICIPALIDAD DISTRITAL DE ARAPA,MUNICIPALIDAD DISTRITAL DE ARAPA,2023,.93118727,.86903024,.85000002,2850307,2654169.57,2807379.31,2713173.37,17,3279871,20
MUNICIPALIDAD DISTRITAL DE ARAPA,MUNICIPALIDAD DISTRITAL DE ARAPA,2024,.82504934,.62984848,.69565219,2808379,2317051.27,2514127.05,2356257.77,16,4458817,23
MUNICIPALIDAD DISTRITAL DE ARMA,MUNICIPALIDAD DISTRITAL DE ARMA,2022,.70485848,.76816428,.72222221,642024,452536.05,470775.6,470301.05,13,835790,18
MUNICIPALIDAD DISTRITAL DE ARMA,MUNICIPALIDAD DISTRITAL DE ARMA,2023,.92896628,.58060849,.70588237,446546,414826.1799999999,414826.1799999999,414826.1799999999,12,769100,17
